record_type|record_id|source_file|document_type|page_number|page_text|source_url|source_name|retrieved_at
document_page|kafue_2025_budget_page_0006|kafue_2025_budget.pdf|Kafue Town Council budget 2025|6|OUTPUT BASED ANNUAL BUDGETPage 6 9004HEAD KAFUE TOWN COUNCIL The budget allocation by economic classification for Kafue Town Council shows that K35.1million representing 25.39 percent allocated towards goods and services for Council operation and service delivery within the District. An allocation of K32.0 million representing 23.20 percent allocated towards Non-financial asserts to cover acquisition of assets. K32.1 million representing 23.23 percent has been allocated to personal emoluments to cover for salaries and wages for the members of staff. Additionally, K22.2 million representing 16.07 percent channeled to grants and other payments (transfers). Further, K6.8 million representing 4.89 percent channeled to current liabilities (payable within a year). While K6.2 million representing 4.51 percent has been allocated to subsidies to non-financial enterprises for secondary school bursaries and skills development. Furthermore, an allocation of K3.7 million presenting 2.71 percent towards financial assets such as empowerment loans. Figure 1: Budget Allocation by Economic Classification 25.39% 4.89% 2.71% 16.07%23.20% 23.23% 4.51% Goods and Services Current Liabilities (Payable within one year) Financial As s ets Grants and Other Payments (Trans fers ) Non-Financial As s ets Pers onal Emoluments Subs idies to Non-Financial Enterpris es Head Total (0) 101,792,604 138,056,040|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0007|kafue_2025_budget.pdf|Kafue Town Council budget 2025|7|OUTPUT BASED ANNUAL BUDGET Page 7 9004HEAD KAFUE TOWN COUNCIL Budget Allocation by ProgrammeTable:2 Figure 2:Budget Allocation by Programme 0.36% 26.12% 2.04% 0.03% 0.47% 14.78% 4.56% 2.54% 13.04% 5.73% 5.44% 3.10%4.43% 14.96% 2.39% Agricultural Services Constituency Development District Health servcies Education and skills development Fisheries and Livestock Housing and Community Amenities Integrated Development Planning Local Governance Management and support Services Public health and Environmental protection Public order and safety Recreation Culture and Religion Resource Mobilisation and Management Social Protection and Community Development Transport Services 2023 Approved Budget(K) 2024 Approved Budget(K) 2025 Budget Estimates(K) Code Programme 1 Constituency Development 30,635,642(0) 36,058,151 2 Local Governance 2,674,631(0) 3,512,039 3 Integrated Development Planning 5,784,211(0) 6,298,471 5 Public health and Environmental protection 3,473,235(0) 7,912,081 6 Housing and Community Amenities 13,812,924(0) 20,399,843 7 Recreation Culture and Religion 4,827,447(0) 4,279,636 8 Education and skills development 2,000(0) 44,661 10 Public order and safety 6,501,371(0) 7,512,285 11 Management and support Services 25,905,716(0) 18,002,067 12 Resource Mobilisation and Management 5,271,644(0) 6,110,366 13 District Health servcies 2,808,861(0) 2,818,861 15 Transport Services -(0) 3,300,587 16 Agricultural Services -(0) 497,464 17 Fisheries and Livestock 94,922(0) 653,499 18 Social Protection and Community Development -(0) 20,656,028 (0) 101,792,604 138,056,040Head Total|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0008|kafue_2025_budget.pdf|Kafue Town Council budget 2025|8|OUTPUT BASED ANNUAL BUDGETPage 8 9004HEAD KAFUE TOWN COUNCIL Table 3: Budget Allocation by Programme and Sub-Programme Approved Approved 2025 BUDGETPROGRAMME/SUB-PROGRAMME Expendit ure* 2024 BUDGET2023 BUDGET Expendit ure Estimate Constituency Development1 (0) 30,635,642 36,058,151(0)(0) Community Projects 779 (0) 17,462,316 21,962,692(0)(0) Women and Youth Empowerment 780 (0) 5,820,772 6,228,226(0)(0) CDF Administration 781 (0) 1,531,782 1,639,007(0)(0) Secondary School and Skills Development Bursaries 782 (0) 5,820,772 6,228,226(0)(0) Local Governance2 (0) 2,674,631 3,512,039(0)(0) Local elections 040 (0) 2,674,631 845,671(0)(0) Legislative Function 044 (0) - 2,263,360(0)(0) Citizen Engagement 045 (0) - 403,008(0)(0) Integrated Development Planning3 (0) 5,784,211 6,298,471(0)(0) Environmental planning 006 (0) - 501,008(0)(0) Spatial Planning 021 (0) 3,080,259 1,398,598(0)(0) Socio Economic planning 033 (0) 2,703,952 4,398,866(0)(0) Public health and Environmental protection5 (0) 3,473,235 7,912,081(0)(0) Health Inspections 019 (0) 239,480 784,799(0)(0) Solid Waste Management 027 (0) 2,733,755 6,136,147(0)(0) Water supply and Sanitation Services 034 (0) 500,000 991,136(0)(0) Housing and Community Amenities6 (0) 13,812,924 20,399,843(0)(0) Parks and Gardens 007 (0) 50,000 -(0)(0) Markets and Bus Stations 012 (0) 493,212 4,663,245(0)(0) Community Centres 017 (0) 862,875 1,413,733(0)(0) Public Housing 026 (0) 4,954,676 11,112,826(0)(0) Roads and Drainages 029 (0) 4,639,280 3,018,801(0)(0) Street Lighting 031 (0) 2,812,880 191,238(0)(0) Recreation Culture and Religion7 (0) 4,827,447 4,279,636(0)(0) Cultural Affairs 001 (0) 18,000 5,224(0)(0) Sports Promotion 042 (0) 4,809,447 4,274,412(0)(0) Education and skills development8 (0) 2,000 44,661(0)(0) District archives 001 (0) 2,000 19,241(0)(0) Adult Literacy 010 (0) - 25,420(0)(0) Public order and safety10 (0) 6,501,371 7,512,285(0)(0) Community policing 018 (0) 1,470,141 2,215,403(0)(0) Fire protection services 041 (0) 5,031,229 5,296,882(0)(0) Management and support Services11 (0) 25,905,716 18,002,067(0)(0) Human Resource and Administratio 001 (0) 12,065,983 4,618,023(0)(0) Executive management 009 (0) 2,093,950 1,310,889(0)(0) Procurement 016 (0) 906,802 535,625(0)(0) Auditing 028 (0) 606,278 868,314(0)(0) Accounting 035 (0) 8,747,746 9,353,477(0)(0) Legal Services 036 (0) 1,484,957 1,315,740(0)(0) Resource Mobilisation and Management12 (0) 5,271,644 6,110,366(0)(0) Revenue Mobilisation and Enhancement 067 (0) 5,271,644 6,110,366(0)(0) District Health servcies13 (0) 2,808,861 2,818,861(0)(0) Primary Health Services 001 (0) 2,808,861 2,021,129(0)(0) District Health Coordination 002 (0) - 471,481(0)(0) Hospital Services 003 (0) - 326,251(0)(0) Transport Services15 (0) - 3,300,587(0)(0)|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0009|kafue_2025_budget.pdf|Kafue Town Council budget 2025|9|OUTPUT BASED ANNUAL BUDGET Page 9 9004HEAD KAFUE TOWN COUNCIL Constituency Development Programme has been allocated K36.1 million of which K21.9 million has been allocated to Community Projects sub-programme for construction of infrastructures within the District. Youth and Women Empowerment sub-programme has been allocated K6.2 million to be used to aid and empower Women and Youths in order for them to become economically active. Further, K6.2 has been allocated to Secondary School bursaries and Skills development programme to enhance quality education and reduce illiteracy levels within the district. The remaining K1.6 has been allocated to CDF Administration component. Local Governance programme has been allocated K3.6 million of which K2.3 million channeled to Legislative functions sub-programme catering for councilors allowances. While K846, 671 towards Local Elections sub-programmes to facilitate for management and operation of Ward Development Committees. Furthermore, K 487,128 allocated to Citizen Engagement sub programme to cover community engagement at all levels of decision making such as budgeting process. Integrated Development Planning programme comprising of Spatial, environmental planning and Social Economic sub programmes has been allocated K4.1million of which K2.21 million will go towards Social Economic Planning which involves the developmental planning of the district, administrative operations and dealing with cross-cutting issues. K1.4 channeled to Spatial Planning to foster orderly and sustainable human developments and settlements in the district and K543, 508 towards environmental planning to ensure environmental sustainability planning and climate resilience related matters. The Public Health and Environmental Protection programme has been allocated K4.1 million. This Programme covers the following sub-programmes: Solid Waste Management with an allocation of K2.3 million to be used for collection and disposal of waste, fencing of the dumpsite, Water Supply and Sanitation with an allocation of K991, 136 to facilitate provision of clean and safe water and Health Inspections with an allocation of K784, 799 to facilitate public health inspections. Housing and Community Amenities programme has been allocated K16.9 million of which Public Housing Sub-programme has an allocation of K11.4 million to be used for the maintenance of Council buildings and Construction of check point barriers in Chiawa, Magoba, Shantumbu and Shimabala wards. Additionally, Roads and Drainages sub-programme has been allocated K3.0 million for periodic maintenance of roads and drainages whereas Community Centre sub-programme has been allocated K1.4 million. In addition, K890, 004 allocated to maintenance of our 8 markets and bus stations. Street lighting sub-programme has an allocation of K191, 238 for the routine maintenance of street lights. Road Transport 001 (0) - 3,200,587(0)(0) Water Transport 003 (0) - 100,000(0)(0) Agricultural Services 16 (0) - 497,464(0)(0) Agricultural Crop production, Advisory and Technical Services 071 (0) - 320,082(0)(0) Agribusiness Development and Marketing 072 (0) - 28,000(0)(0) Agriculture Co-ordination 073 (0) - 149,382(0)(0) Fisheries and Livestock17 (0) 94,922 653,499(0)(0) Fisheries and Livestock Marketing 074 (0) - 70,000(0)(0) Animal Health Services 075 (0) 94,922 198,915(0)(0) Fisheries Production and Productivity Improvement 076 (0) - 130,534(0)(0) Livestock Production and Productivity Improvement 077 (0) - 81,000(0)(0) District Fisheries and Livestock Coordination 078 (0) - 173,050(0)(0) Social Protection and Community Development 18 (0) - 20,656,028(0)(0) District Social welfare 079 (0) - 20,648,270(0)(0) Community Development 080 (0) - 7,758(0)(0) 138,056,040Head Total 101,792,604(0) (0)(0)|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0010|kafue_2025_budget.pdf|Kafue Town Council budget 2025|10|OUTPUT BASED ANNUAL BUDGETPage 10 9004HEAD KAFUE TOWN COUNCIL Recreation, Culture and Religion programme has been allocated K4.3 million of which Sports Promotion sub-programme has been allocated K4.2 million for the promotion of sports and recreation in the District and Cultural Affairs Sub-programme has been allocated K5, 224. Education and Skills development programme has been allocated K44, 661of which adult literacy has been allocated K25,420 and District archives sub programme has been allocated K19,241. This will involve monitoring of facilities offering Early Childhood Education and inventory of skills development in the district. Public Order and Safety programme has been allocated K9.1 million. This comprises of the Fire Protection Services and Community Policing sub-programmes has been allocated K6.7million and K2.4 million toward community policing. These are for facilitation and enforcement of Public Order and Safety sub-programme in the district. Management and Support Services programme has been allocated K25.8 million of which K12.2 million has been allocated towards Human Resource Management and Administration sub-programme. Key elements under the Human Resource Management and Administration are the personal emoluments for all support and key management staff. While K9.4 million towards accounting services such as debt servicing (ZRA, NAPSA and terminal benefits), preparation of financial statements and preparations of budgets. Whereas Legal Services sub-programme has been allocated K1.3 for the purpose of litigations matters. Executive management has been allocated K1.3 million. Additionally, Auditing sub Programme has been allocated K1.1 million for auditing inspections and preparation of preparation of Audit reports. Further, Procurement sub-programme has been allocated K574 for the smooth running of for procurement process. Resource Mobilisation and Management programme has been allocated a total of K6.1 million for Revenue Mobilisation and Enhancement sub programme. The main revenue enhancement activities will include processing of the supplementary Valuation roll, formulation of integrated payment model, automated data base update system and automated billing system. District Health Services programme has been allocated K2.8 million of which K2.0 million allocated towards primary Health Care services such as provision of curative, preventive services and maternal child health. K471, 481 towards the operation of District Health Coordination sub programme and the remaining amount K326,251 towards Hospital services. Transport Services Programme has been allocated K3.3 million of which K3.2 million to cover road transport sub programme which will involve grading of road and general maintenance of drainages. While water transport sub programme has been allocated K100, 000 for dredgers services. Agriculture Services Programme has been allocated K497, 464 of which K320, 082 allocated towards Agriculture crop production, advisory and technical services sub programme. This will facilitate for agriculture technical support services to the farmers in the district. Additionally, K149, 382 has been allocated towards agriculture coordination sub programme. The allocation will go towards general district agriculture coordination. While K28, 000 will go towards agriculture development and marketing for the district. Fisheries and Livestock programme has been allocated K486, 160 of which K173, 050 has been channeled towards district fisheries and livestock coordination. Additionally, K90, 000 towards Fisheries production and productivity improvement sub programme. Further, K81,000 towards livestock production and productivity improvement. While K72, 1 10 has been channeled to animal health services sub programme and the remaining amount K70, 000 towards Fisheries and Livestock Marketing sub programme. Social Protection and Community Development Programme has been allocated K 20.7 million and the allocations has been apportioned as follows; K20.6 million towards District Social Welfare sub|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0011|kafue_2025_budget.pdf|Kafue Town Council budget 2025|11|OUTPUT BASED ANNUAL BUDGET Page 11 9004HEAD KAFUE TOWN COUNCIL programme and K7,758 towards community development sub programme.|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0012|kafue_2025_budget.pdf|Kafue Town Council budget 2025|12|OUTPUT BASED ANNUAL BUDGETPage 12 9004HEAD KAFUE TOWN COUNCIL BUDGET PROGRAMMES Expendit ure* Expendit ure Approved 1 Constituency Development Approved 2023 BUDGET 2024 BUDGET 2025 BUDGET Estimates ECONOMIC CLASSIFICATION Programme Objective(S) : To facilitate equitable development, reduce poverty, support job creation and provide for vulnerable learners to access Secondary Boarding Schools and Technical Education, Vocational and Entrepreneurship Training Institutions Table 4: Programme Budget Allocation by Economic Classification Programme 4,917,021- -1,531,782-Use of Goods and Services02 4,917,021-02 General Operations - 1,531,782 - 8,719,516- -8,149,080-Transfers03 2,491,290-01 Transfers - 8,149,080 - 6,228,226-02 Subsidies - - - 22,421,614- -20,954,779-Assets04 18,684,678-01 Non-Financial Assets (Capital Expenditure) - 17,462,316 - 3,736,936-02 Financial Assets - 3,492,463 - Programme Total 36,058,15130,635,642 (0)(0)(0) The budget allocation by Economic Classification for Constituency Development shows that K22.4 million has been allocated towards acquisition of Assets (K18.7 million for Non-Financial Assets relating to CDF Community Projects) Additionally, K8.7 million allocated to transfers (Empowerment Grants and Secondary Boarding and Skills Development) whereas K4.9 million allocated to use of goods and services to facilitate for generation operations of the programme.|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0013|kafue_2025_budget.pdf|Kafue Town Council budget 2025|13|OUTPUT BASED ANNUAL BUDGET Page 13 9004HEAD KAFUE TOWN COUNCIL Expendit ure 2023 BUDGET Expendit ure* 2024 BUDGET Approved Approved 2025 BUDGET EstimatesPROGRAMME/SUBPROGRAMME Table 5: Programme Budget Allocation by Subprogramme Constituency Development0001Programme : 1 Constituency Development 36,058,15130,635,642(0) 21,962,69217,462,316(0) (0)779 Community Projects (0) 6,228,2265,820,772(0) (0)780 Women and Youth Empowerment (0) 1,639,0071,531,782(0) (0)781 CDF Administration (0) 6,228,2265,820,772(0) (0)782 Secondary School and Skills Development Bursaries (0) (0) 36,058,151Programme Total (0) 30,635,642(0) 36,058,151 Constituency Development Programme has been allocated K36.1 million of which K22.0 million has been allocated to Community Projects sub-programme for construction of infrastructures within the District. Youth and Women Empowerment sub-programme has been allocated K6.2 million to be used to aid and empower Women and Youths in order for them to become economically active. Further, K6.2 million has been allocated to Secondary School bursaries and Skills development programme to enhance quality education and reduce illiteracy levels within the district. The remaining K1.6 million has been allocated to CDF administration to cater for operations such as; Project appraisal and Monitoring, Ward Development Committees support, Communication and branding of all CDF assets and facilitating for all the Constituency Development Fund Committee (CDFC) meetings|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0014|kafue_2025_budget.pdf|Kafue Town Council budget 2025|14|OUTPUT BASED ANNUAL BUDGETPage 14 9004HEAD KAFUE TOWN COUNCIL 202520242023 TargetActual*TargetActualTarget Table 6: Programme Outputs 1 Constituency DevelopmentProgramme: Key Output and Output Indicator Community Projects Undertaken 01 Proportion of safe water and sanitation in pubilc places - - - - 100 02 Number of classroom blocks constructed - - - - 2 03 Number of desks procured - - - - 4,000 04 Number of Maternity annexes constructed - - - - 2 05 Kilometers of roads gravelled - - - - 20 Women and Youth Empowered 01 Number of Women and Youth Empowered with Grants - - - - 100 02 Number of loan beneficiaries - - - - 50 Constituency Development Fund Administrative Component utilised 01 Proportion of Constituency Development Fund Projects monitored - - - - 100 02 Proportion of Constituency Development Fund assets branded - - - - 100 03 Number of Constituency Development Fund Committee Meetings held - - - - 4 04 Number of Ward Development Committees supported - - - - 18 Secondary School Pupils and Skills Development students sponsored with Bursaries 01 Number of Secondary School pupils sponsored with Bursaries - - - - 110 02 Number of Skills Development students sponsored with Bursaries - - - - 500 m Controlling Officer: Executive Authority: Programmes under which this Council will be accounted for by theCouncil Secretary, Kafue District Council The programme seeks to ensure that development is brought closer to the people who live in local communities by capacity building and provision of self-sustaining Livelihoods. To this end, the Council plans to procure 4,000 desks for the schools in the district against the 4125 desks achieved in 2024, provision of at least 100 percent of safe water and sanitation in public places. Further, the Council plans to empower 150 youth and women groups with grants and loans against 109 achieved in 2024 as well as sponsor for 500 students under skills development against 414 achieved in 2024 and 100 pupils for secondary school bursaries against 104 achieved in 2024. Furthermore, on infrastructure development, the plan is to at least construct two (2) maternity annexes and two (2) classroom blocks (1x3) within Kafue District against Five (5) achieved in 2024 and gravel 20 kilometers of roads in five wards of Kafue District. While on utilization of administrative component, the plan target to support the WDCs in all the eighteen (18) wards with stationary for their meetings and transport refunds, facilitate for the four (4) CDFC quarterly meetings and attain a 100 percent appraisal and monitoring of all the CDF project as well as branding of all the CDF assets.|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0015|kafue_2025_budget.pdf|Kafue Town Council budget 2025|15|OUTPUT BASED ANNUAL BUDGET Page 15 9004HEAD KAFUE TOWN COUNCIL BUDGET PROGRAMMES Expendit ure* Expendit ure Approved 2 Local Governance Approved 2023 BUDGET 2024 BUDGET 2025 BUDGET Estimates ECONOMIC CLASSIFICATION Programme Objective(S) : To facilitate community participation in decision making for sustainable local development Table 4: Programme Budget Allocation by Economic Classification Programme 2,445,294- -519,171-Personal Emoluments01 946,255-01 Salaries and Wages - 519,171 - 1,499,039-03 Personnel Related Costs - - - 937,745- -2,155,460-Use of Goods and Services02 937,745-02 General Operations - 2,155,460 - 129,000- ---Assets04 129,000-01 Non-Financial Assets (Capital Expenditure) - - - Programme Total 3,512,0392,674,631 (0)(0)(0) The Local Governance programme budget allocation by Economic Classification shows that K2.4 million has been allocated towards Personal Emoluments to cover salaries and wages, for officers under committee section and community development officer in charge of WDCs. Additionally, K937,745 has been allocated towards the use of Goods and Services to cover Local Governance activities and expenses related to the welfare of Civic leaders, Council meetings and management and operationalisation of Ward Development Committees. Furthermore, K129,000 allocated towards Assets under committee section. Expendit ure 2023 BUDGET Expendit ure* 2024 BUDGET Approved Approved 2025 BUDGET EstimatesPROGRAMME/SUBPROGRAMME Table 5: Programme Budget Allocation by Subprogramme Local Governance0002Programme : 2 Local Governance 3,512,0392,674,631(0) 845,6712,674,631(0) (0)040 Local elections (0) 2,263,360-(0) (0)044 Legislative Function (0) 403,008-(0) (0)045 Citizen Engagement (0) (0) 3,512,039Programme Total (0) 2,674,631(0) 3,512,039 Local Governance programme has been allocated K3.5 million of which K2.3 million channeled to Legislative functions catering for councillors allowances. While K845, 671 towards Local Elections sub programmes to facilitate for management and operation of Ward Development Committees. Furthermore, K 403, 008 allocated to Citizen Engagement sub programme to cover community engagement at all levels of decision making such as budgeting process.|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0016|kafue_2025_budget.pdf|Kafue Town Council budget 2025|16|OUTPUT BASED ANNUAL BUDGETPage 16 9004HEAD KAFUE TOWN COUNCIL 202520242023 TargetActual*TargetActualTarget Table 6: Programme Outputs 2 Local GovernanceProgramme: Key Output and Output Indicator Ward Development Committees operationalised 01 Number of ward development committees meeting held - - - - 4 02 Number of ward development committees Operationalised - - - - 18 Council meetings held 01 Number of ordinary Council meetings held - - - - 4 02 Number of Committee meetings held - - - - 20 Community Engaged 01 Number of Community Engagements meetings held - - - - 4 02 Number of Radio porgrammes held - - - - 12 m Controlling Officer: Executive Authority: Programmes under which this Council will be accounted for by theCouncil Secretary, Kafue District Council This programme will facilitate the co-ordination of activities and projects, capacity building, performance assessment and provision of relevant policy direction. Further, the programme will focus on creating citizen awareness on the operations of the Local Authority and facilitate meaningful participation of the community in the development of the District. To this end, the council plans to ensure that twenty (20) committee meetings and four (4) ordinary Council meetings are held to facilitate formulation of Council policies compared to twenty (20) committee meetings and three (3) ordinary council meeting held in 2024. In addition, the Council has planned to hold two (2) special council meetings and two (2) special committee meetings against one (1) special council meeting held in 2024. Further, the Council intends to ensure that in all the eighteen (18) Wards, WDCs formed and oriented in 2024 are operationalized and at least hold four (4) quarterly meetings in their wards. On Citizen Engagement, council plans to at least hold four (4) community meetings and twelve (12) radio community engagement programmes.|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0017|kafue_2025_budget.pdf|Kafue Town Council budget 2025|17|OUTPUT BASED ANNUAL BUDGET Page 17 9004HEAD KAFUE TOWN COUNCIL BUDGET PROGRAMMES Expendit ure* Expendit ure Approved 3 Integrated Development Planning Approved 2023 BUDGET 2024 BUDGET 2025 BUDGET Estimates ECONOMIC CLASSIFICATION Programme Objective(S) : To guide spatial, social-economic, and environmental planning in the district Table 4: Programme Budget Allocation by Economic Classification Programme 1,650,092- -619,353-Personal Emoluments01 1,572,686-01 Salaries and Wages - 619,353 - 77,406-03 Personnel Related Costs - - - 4,588,679- -4,156,858-Use of Goods and Services02 4,588,679-02 General Operations - 4,156,858 - 59,700- -1,008,000-Assets04 59,700-01 Non-Financial Assets (Capital Expenditure) - 1,008,000 - Programme Total 6,298,4715,784,211 (0)(0)(0) The budget allocation by Economic Classification for Integrated Development Planning programme shows that K4.6 million has been allocated towards the use Goods and Services for the general operation of the programme. Further, K1.7 million has been channeled towards Personal Emoluments to cover salaries and wages for officers under planning department and K59, 700 towards the acquisition of Assets under planning department. Expendit ure 2023 BUDGET Expendit ure* 2024 BUDGET Approved Approved 2025 BUDGET EstimatesPROGRAMME/SUBPROGRAMME Table 5: Programme Budget Allocation by Subprogramme Integrated Development Planning0003Programme : 3 Integrated Development Planning 6,298,4715,784,211(0) 501,008-(0) (0)006 Environmental planning (0) 1,398,5983,080,259(0) (0)021 Spatial Planning (0) 4,398,8662,703,952(0) (0)033 Socio Economic planning (0) (0) 6,298,471Programme Total (0) 5,784,211(0) 6,298,471 Integrated Development Planning programme comprising of Spatial and Social Economic subprogrammes has been allocated K6.3 million of which K4.4 million will go towards Social Economic Planning which involves funding of Ward Development fund in all the wards in Kafue,the developmental planning of the district, administrative operations and dealing with cross-cutting issues. While K1.4 million towards Spatial Planning to foster orderly and sustainable human developments and settlements in the district and K501, 008 towards environmental planning to ensure environmental sustainability planning and climate resilience related matters.|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0018|kafue_2025_budget.pdf|Kafue Town Council budget 2025|18|OUTPUT BASED ANNUAL BUDGETPage 18 9004HEAD KAFUE TOWN COUNCIL 202520242023 TargetActual*TargetActualTarget Table 6: Programme Outputs 3 Integrated Development PlanningProgramme: Key Output and Output Indicator Integrated Development Plan operationalised 01 Number of Integrated Development Plan operationalised - - - - 1 Local Area Development Plans Developed 01 Number of Local Area Development Plan Developed - - - - 1 Compliance inspections on development control conducted 01 Proportion of development control inspections conducted - - - - 100 Wards funded 01 Number of Wards funded - - - - 18 16 Days of Gender Activism Conducted 01 Number of 16 Days of Gender Activism events Conducted - - - - 1 Condoms distributed 01 Number of condoms received and distributed - - - - 10,000 Trees Planted 01 Number of Trees planted - - - - 2,000 World Environmental day Commemorated 01 Number of World Enironmental Day Commemorated - - - - 1 m Controlling Officer: Executive Authority: Programmes under which this Council will be accounted for by theCouncil Secretary, Kafue District Council The Integrated Development Planning Programme will focus on enhancing coordination in the spatial, social and economic development of the district. This will be achieved through the implementation of an Integrated Development Plan (IDP) that will guide all developmental happenings in the district. The IDP will be operationalized through the development of at least one (1) a Local Area Plan in order to foster the development of sustainable human settlements. One (1) planned Local Area Plan in 2024 was initiated in the Chiawa area. The Council will also enhance 100 percent development control inspections in all the wards to ensure that developers adhere to planning standards. Furthermore, the Council plans to plant 2000 trees against 150 planted in 2024 with support from cooperating partners. On cross cutting issues, council plans to at least distribute 10,000 condoms in hot spot areas such as bars and night clubs against over 9,000 distributed in various hot spots. Furthermore, to at least hold 16 days of Gender Activism commemoration and funding of 18 wards with the development fund in Kafue which the is 5 percent of the locally generated income.|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0019|kafue_2025_budget.pdf|Kafue Town Council budget 2025|19|OUTPUT BASED ANNUAL BUDGET Page 19 9004HEAD KAFUE TOWN COUNCIL BUDGET PROGRAMMES Expendit ure* Expendit ure Approved 5 Public health and Environmental protection Approved 2023 BUDGET 2024 BUDGET 2025 BUDGET Estimates ECONOMIC CLASSIFICATION Programme Objective(S) : To promote public health and sustainable management of the environment in the district Table 4: Programme Budget Allocation by Economic Classification Programme 5,081,509- -937,015-Personal Emoluments01 4,991,962-01 Salaries and Wages - 937,015 - 89,547-03 Personnel Related Costs - - - 2,095,572- -1,328,620-Use of Goods and Services02 2,095,572-02 General Operations - 1,328,620 - 735,000- -1,207,600-Assets04 735,000-01 Non-Financial Assets (Capital Expenditure) - 1,207,600 - Programme Total 7,912,0813,473,235 (0)(0)(0) The total budget allocation by Economic Classification for Public Health and Environmental Protection programme is K7.9million of which K2.1 million has been allocated towards the use Goods and Services to facilitate the general operation of the programme and effective service delivery. Additionally, K5.1 million has been allocated to Personal Emoluments to cover salaries for Health Inspectors, Garbage Collectors and other Officers. Further, K735, 000 has been allocated to acquisition of Assets. Expendit ure 2023 BUDGET Expendit ure* 2024 BUDGET Approved Approved 2025 BUDGET EstimatesPROGRAMME/SUBPROGRAMME Table 5: Programme Budget Allocation by Subprogramme Public health and Environmental protection0005Programme : 5 Public health and Environmental protection 7,912,0813,473,235(0) 784,799239,480(0) (0)019 Health Inspections (0) 6,136,1472,733,755(0) (0)027 Solid Waste Management (0) 991,136500,000(0) (0)034 Water supply and Sanitation Services (0) (0) 7,912,081Programme Total (0) 3,473,235(0) 7,912,081 The Public Health and Environmental Protection programme has been allocated K7.9 million. This programme covers the following sub-programmes: Solid Waste Management with an allocation of K6.1 million to be used for collection and disposal of waste and general maintenance of the dumpsite in Valley view Lukolongo ward; water supply and sanitation with an allocation of K991, 136 to facilitate provision of clean and safe water as well as community Total Led (CLTs) activities and Health Inspections with an allocation of K784, 799 to facilitate public health inspections in all trading premises of Kafue district.|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
document_page|kafue_2025_budget_page_0020|kafue_2025_budget.pdf|Kafue Town Council budget 2025|20|OUTPUT BASED ANNUAL BUDGETPage 20 9004HEAD KAFUE TOWN COUNCIL 202520242023 TargetActual*TargetActualTarget Table 6: Programme Outputs 5 Public health and Environmental protectionProgramme: Key Output and Output Indicator Boreholes maintained 01 Number of Boreholes maintained - - - - 36 Public Health inspection Conducted 01 Proportion of inspections conducted - - - - 100 Waste Collected 01 Proportion of waste collected and Managed - - - - 100 Keep Zambia Clean,Green and Health Campaign conducted 01 Number of Keep Zambia Clean,Green and Health Campaigns conducted - - - - 52 Dumpsite fenced 01 Number of Dumpsites fenced - - - - 1 m Controlling Officer: Executive Authority: Programmes under which this Council will be accounted for by theCouncil Secretary, Kafue District Council Under the Public Health and Environmental Protection Programme, focus will be on the management of solid waste, health inspectorate services, promotion of sanitation, and provision of water in the District. To achieve this, the Council targets to collect a proportion of 100 percent of the waste generated as well as maintain the current dumpsite in Valley View Lukolongo ward in order to improve public health and ensure the well-being of the general public. In addition, the council intends to ensure at least 100 percent public inspections in all the trading premises in the district are conducted. To ensure compliance with government directive the Council will conduct 52 Keep Zambia Clean, Green and health Campaigns compared to 49 achieved in 2024. Furthermore the Council will ensure that 36 boreholes are rehabilitated and maintained in order to provide adequate safe drinking water and enhance WASHE activities through Community Led Total Sanitation (CLTS).|https://www.kafuecouncil.gov.zm/?page_id=195|Kafue Town Council budget 2025|2026-09-11
